0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.088,24.088,24.049,24.049,24.049,24.139,24.164,24.228,24.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.47,24.215,24.088,24.011,23.986,23.998,24.024,24.011,24.024,24.1,24.151,24.343,24.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.228,24.151,24.151,24.062,24.024,24.011,24.011,24.024,24.049,24.075,24.088,24.126,24.19,24.241,24.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.266,24.253,24.113,24.139,24.164,24.088,24.075,24.075,24.062,24.062,24.088,24.113,24.113,24.126,24.177,24.215,24.241,24.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.711,24.495,24.228,24.1,24.151,24.126,24.164,24.177,24.139,24.139,24.151,24.126,24.049,24.062,24.126,24.177,24.177,24.202,24.202,24.177,24.304,24.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.762,24.571,24.47,24.253,24.1,24.037,24.1,24.126,24.139,24.151,24.164,24.177,24.202,24.202,24.088,24.1,24.151,24.202,24.19,24.202,24.202,24.202,24.164,24.266,24.495,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.609,24.419,24.266,24.139,24.062,24.062,24.088,24.088,24.075,24.075,24.1,24.177,24.202,24.215,24.228,24.177,24.177,24.177,24.215,24.215,24.215,24.202,24.19,24.202,24.241,24.33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.736,24.508,24.33,24.266,24.164,24.113,24.113,24.151,24.088,24.062,24.088,24.164,24.215,24.228,24.215,24.202,24.215,24.215,24.215,24.253,24.266,24.266,24.215,24.151,24.19,24.202,24.228,24.279,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.825,24.66,24.457,24.317,24.253,24.202,24.164,24.164,24.151,24.151,24.113,24.126,24.19,24.228,24.266,24.253,24.228,24.215,24.253,24.292,24.33,24.317,24.279,24.215,24.164,24.139,24.202,24.202,24.253,24.368,0,0,0,0,0,0,0,0,0,0,0
