0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.211,32.753,32.718,32.798,32.898,31.721,31.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2,32.753,32.923,33.063,33.083,33.043,33.128,32.953,32.738,32.502,32.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.497,33.003,33.008,33.098,33.128,33.173,33.078,33.128,33.143,33.108,32.968,32.793,32.547,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.607,32.853,32.973,33.138,33.128,33.098,33.272,33.168,33.098,33.307,33.173,33.242,33.133,32.973,32.908,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.351,29.604,28.642,27.335,25.194,0,0,32.612,32.848,33.003,33.123,33.093,33.212,33.272,33.257,33.222,33.417,33.327,33.297,33.173,33.138,33.138,33.123,32.562,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.953,29.186,29.362,29.625,29.892,30.026,30.108,29.589,29.619,32.341,32.713,32.923,33.018,33.093,33.143,33.168,33.207,33.227,33.163,33.277,33.312,33.362,33.312,33.237,33.272,33.272,32.637,32.024,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.87,28.958,29.108,29.403,29.594,29.887,30.471,30.752,31.367,31.964,32.497,32.718,32.728,32.993,33.093,33.187,33.187,33.267,33.292,33.327,33.252,33.227,33.227,33.337,33.357,33.272,33.282,33.023,32.798,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.688,28.777,29.155,29.134,29.439,29.697,30.087,30.635,31.245,31.898,32.281,32.417,32.743,32.863,33.053,32.983,33.158,33.227,33.252,33.267,33.173,33.277,33.242,33.397,33.442,33.332,33.427,33.496,33.242,33.078,32.828,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.792,28.906,29.072,29.398,29.527,29.697,30.026,30.589,31.159,31.898,32.346,32.477,32.693,32.833,33.013,33.003,33.148,33.113,33.173,33.133,33.098,33.322,33.407,33.282,33.452,33.551,33.501,33.521,33.422,33.312,33.088,0,0,0,0,0,0,0,0,0
