0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.584,33.782,33.817,33.922,33.759,33.502,33.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.432,33.805,34.003,34.061,34.026,33.957,33.875,33.852,33.794,33.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.829,33.992,34.05,34.108,34.096,34.038,33.957,34.026,33.98,33.922,33.817,33.537,32.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.104,33.957,34.061,34.108,34.166,34.177,34.131,34.073,34.131,34.061,33.98,33.98,33.945,33.887,33.794,33.549,33.362,33.245,33.081,32.823,32.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32.092,33.198,34.073,34.085,34.131,34.189,34.235,34.259,34.235,34.34,34.247,34.166,34.096,34.038,33.957,33.957,34.015,34.038,34.015,33.957,33.84,33.666,33.607,32.975,31.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,32.175,33.374,33.992,34.351,34.363,34.351,34.34,34.363,34.386,34.386,34.421,34.34,34.247,34.166,34.073,33.968,34.026,34.108,34.131,34.096,34.015,33.91,33.805,33.724,33.397,32.835,32.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,33.42,33.98,34.247,34.525,34.548,34.514,34.479,34.479,34.479,34.479,34.456,34.398,34.305,34.201,34.096,34.015,34.061,34.143,34.166,34.108,34.026,33.933,33.84,33.864,33.701,33.502,33.198,32.858,32.717,32.741,33.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,33.619,34.189,34.328,34.409,34.618,34.629,34.606,34.583,34.571,34.548,34.502,34.456,34.432,34.351,34.212,34.096,34.038,34.061,34.224,34.282,34.235,34.166,34.096,33.992,33.98,33.91,33.852,33.805,33.747,33.701,33.654,33.642,33.549,33.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33.747,34.317,34.525,34.56,34.571,34.71,34.71,34.698,34.687,34.675,34.618,34.514,34.432,34.432,34.363,34.224,34.108,34.038,34.085,34.293,34.398,34.386,34.317,34.212,34.096,34.119,34.05,33.945,33.875,33.829,33.77,33.689,33.584,33.537,33.409,32.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34.421,34.664,34.71,34.71,34.71,34.71,34.802,34.791,34.791,34.768,34.675,34.514,34.421,34.375,34.305,34.212,34.119,34.061,34.131,34.375,34.514,34.537,34.537,34.444,34.282,34.259,34.282,34.189,33.992,33.864,33.805,33.736,33.701,33.642,33.596,33.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34.177,34.652,34.802,34.837,34.837,34.825,34.814,34.883,34.872,34.86,34.86,34.825,34.71,34.583,34.432,34.293,34.201,34.166,34.131,34.096,34.224,34.444,34.606,34.641,34.537,34.351,34.386,34.432,34.317,34.061,33.899,33.852,33.794,33.747,33.689,33.619,33.689,33.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34.34,34.745,34.872,34.964,34.998,34.998,34.964,34.998,34.941,34.929,34.895,34.825,34.71,34.618,34.467,34.282,34.177,34.166,34.143,34.119,34.27,34.537,34.687,34.698,34.594,34.432,34.514,34.479,34.328,34.061,33.899,33.864,33.817,33.794,33.736,33.666,33.747,33.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34.918,35.148,35.183,35.206,35.206,35.183,35.114,35.056,34.964,34.929,34.872,34.779,34.698,34.618,34.514,34.351,34.247,34.201,34.166,34.131,34.398,34.71,34.849,34.779,34.664,34.571,34.514,34.456,34.224,34.015,33.887,33.852,33.829,33.805,33.794,33.782,33.677,33.304,32.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
