0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.607,32.657,32.647,32.567,32.582,32.492,32.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.386,32.582,32.683,32.708,32.713,32.597,32.472,32.472,32.361,32.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.346,32.647,32.627,32.748,32.637,32.637,32.612,32.547,32.487,32.356,32.381,32.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.341,32.532,32.587,32.587,32.572,32.642,32.567,32.472,32.336,32.341,32.331,32.271,32.236,32.13,0,0,0,0,0,0,0,30.215,30.307,30.307,30.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.029,32.467,32.562,32.547,32.517,32.517,32.542,32.497,32.351,32.306,32.19,32.1,32.029,31.959,31.999,31.843,0,0,0,0,0,30.614,30.752,30.68,30.675,30.731,30.645,30.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.301,32.487,32.371,32.447,32.341,32.311,32.276,32.286,32.311,32.125,31.954,31.888,31.848,31.928,31.832,31.848,0,0,0,0,30.589,30.691,30.711,30.752,30.798,30.742,30.629,30.624,30.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.059,32.291,32.371,32.336,32.331,32.326,32.266,32.226,32.085,31.994,31.868,31.853,31.676,31.651,31.656,31.863,31.979,31.797,30.752,29.918,30.42,30.589,30.635,30.711,30.793,30.711,30.726,30.696,30.543,30.486,30.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31.742,32.07,32.316,32.195,32.311,32.306,32.281,32.216,32.17,31.938,31.787,31.792,31.575,31.58,31.646,31.716,31.737,31.742,31.812,31.164,30.645,30.507,30.568,30.553,30.599,30.589,30.599,30.594,30.517,30.486,30.543,30.394,30.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31.888,32.09,32.08,32.241,32.1,32.16,32.165,32.014,31.913,31.868,31.671,31.529,31.453,31.529,31.337,31.438,31.56,31.585,31.595,30.752,30.517,30.486,30.527,30.451,30.43,30.405,30.502,30.461,30.609,30.476,30.338,30.415,30.343,30.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31.989,31.913,31.979,32.09,32.049,31.918,31.989,31.742,31.903,31.686,31.529,31.554,31.326,31.392,31.205,31.179,31.392,31.286,31.017,30.348,30.354,30.205,30.246,30.251,30.215,30.369,30.261,30.302,30.226,30.348,30.543,30.394,30.604,30.859,30.833,30.864,31.458,31.575,31.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31.747,31.913,32.15,31.893,31.903,31.928,31.893,31.858,31.797,31.686,31.57,31.357,31.387,31.291,31.113,31.098,31.078,31.174,31.245,30.624,29.774,30.108,30.267,30.149,30.169,30.031,30.159,30.144,30.22,30.138,30.333,30.4,30.614,30.951,31.479,31.519,31.681,31.787,31.762,31.585,31.63,31.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31.721,31.812,31.832,31.762,31.908,31.908,31.777,31.721,31.635,31.625,31.484,31.377,31.266,31.245,31.103,31.103,31.134,31.189,30.839,30.169,29.176,29.918,30.215,30.22,30.056,29.979,29.99,30.015,30.113,30.046,30.061,30.323,30.604,31.164,31.6,31.676,31.706,31.651,31.646,31.696,31.595,31.534,31.149,30.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31.666,31.757,31.863,31.762,31.686,31.742,31.711,31.625,31.479,31.296,31.337,31.225,31.174,31.093,30.976,30.945,30.895,30.93,30.731,29.81,28.616,29.722,30.036,30.056,30.01,30.072,30.031,30.005,30,30.072,30.297,30.517,30.935,31.468,31.656,31.635,31.585,31.56,31.514,31.362,31.377,31.347,31.266,31.042,30.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,31.301,31.544,31.539,31.752,31.691,31.696,31.458,31.504,31.342,31.448,31.205,31.154,31.195,31.078,31.032,30.895,30.9,30.874,30.813,30.721,29.604,28.298,29.377,30.087,30.092,30.005,29.877,29.974,30.051,29.964,30.092,30.261,30.614,31.093,31.565,31.565,31.443,31.595,31.484,31.458,31.438,31.357,31.357,31.255,31.098,30.64,29.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,31.397,31.514,31.565,31.575,31.509,31.453,31.332,31.352,31.362,31.174,31.174,31.062,31.149,31.047,31.022,30.839,30.833,30.869,30.935,30.788,29.83,28.454,29.712,30.215,30.226,30.128,29.99,30.015,29.928,30.056,30.267,30.476,30.976,31.423,31.635,31.666,31.595,31.428,31.377,31.362,31.403,31.235,31.164,31.067,31.154,30.721,30.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,31.458,31.504,31.489,31.565,31.423,31.332,31.139,31.2,31.154,31.139,31.128,30.991,31.052,30.976,30.961,30.844,31.027,30.966,30.889,30.951,30.302,29.377,30.231,30.624,30.374,30.164,30.256,30.179,30.267,30.22,30.313,30.782,31.276,31.772,31.646,31.63,31.484,31.397,31.357,31.174,31.271,31.21,31.078,31.022,30.966,30.844,30.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31.179,31.377,31.443,31.266,31.25,31.271,31.174,31.128,31.103,31.113,31.012,31.042,31.027,31.006,31.022,31.006,30.961,30.879,31.027,31.083,31.311,30.864,30.277,31.037,30.925,30.726,30.481,30.517,30.456,30.476,30.44,30.767,31.042,31.479,31.863,31.676,31.721,31.438,31.326,31.286,31.189,31.093,31.088,31.123,31.057,30.956,30.91,30.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31.073,31.306,31.261,31.255,31.22,31.184,31.184,31.144,30.966,30.91,30.976,30.879,30.839,30.92,30.935,30.956,30.935,30.895,31.139,31.326,31.509,31.529,31.149,31.554,31.387,31.169,30.93,30.782,30.889,30.767,30.767,31.042,31.473,31.827,31.954,31.762,31.721,31.504,31.261,31.159,31.062,31.017,31.103,31.067,31.047,30.976,30.803,30.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31.225,31.418,31.281,31.326,31.235,31.128,31.164,31.078,30.925,30.844,30.915,30.895,30.869,30.981,30.925,30.905,31.012,31.139,31.179,31.443,31.706,31.686,31.529,31.605,31.428,31.347,31.337,31.357,31.316,31.235,31.347,31.494,31.802,32.034,32.07,31.863,31.742,31.509,31.387,31.261,31.113,30.976,30.991,30.981,31.022,30.976,30.716,29.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
