0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.463,31.308,32.151,31.737,32.375,32.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.34,32.352,32.34,32.741,32.741,32.729,32.658,32.67,32.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.104,32.316,32.316,32.729,32.741,32.893,32.846,32.764,32.729,32.67,32.682,32.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.611,32.705,32.741,32.87,32.905,32.905,32.835,32.764,32.823,32.799,32.752,32.729,32.588,0,0,0,0,31.879,31.677,31.867,31.748,31.642,31.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.529,32.611,32.799,32.835,32.87,32.929,32.964,32.917,32.87,32.835,32.799,32.717,32.705,32.588,32.21,0,0,32.127,32.305,32.068,31.867,31.914,31.772,31.748,31.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.717,32.776,32.823,32.835,32.964,32.987,32.964,32.94,32.893,32.835,32.776,32.788,32.764,32.741,32.705,32.529,32.658,32.541,32.375,32.21,32.056,32.139,31.997,31.903,31.831,31.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.446,32.741,32.799,32.929,32.952,33.011,33.011,33.011,33.011,32.975,32.929,32.846,32.788,32.882,32.835,32.717,32.658,32.658,32.658,32.564,32.399,32.269,32.151,32.021,31.962,31.867,31.713,31.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.611,32.788,32.882,32.964,33.022,33.022,33.011,33.022,32.999,32.987,32.94,32.87,32.858,32.882,32.893,32.729,32.682,32.658,32.611,32.529,32.434,32.293,32.139,32.033,32.033,31.985,31.891,31.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.47,32.588,32.741,32.846,32.964,33.081,33.034,33.034,33.011,32.964,32.964,32.964,32.952,32.905,32.858,32.799,32.682,32.658,32.646,32.635,32.635,32.588,32.434,32.257,32.127,32.045,31.974,31.891,31.772,31.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
