0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.635,33.175,33.128,33.022,32.823,32.434,32.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.022,33.14,33.175,33.175,33.233,33.151,33.128,33.081,33.186,32.94,31.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.292,33.327,33.35,33.339,33.304,33.42,33.374,33.327,33.245,33.268,33.198,32.729,31.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.186,33.479,33.479,33.479,33.467,33.467,33.561,33.537,33.502,33.42,33.385,33.315,33.222,33.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.576,33.081,33.35,33.456,33.596,33.596,33.607,33.596,33.677,33.607,33.549,33.479,33.432,33.339,33.222,33.198,32.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.151,33.292,33.35,33.502,33.584,33.747,33.759,33.782,33.759,33.829,33.724,33.619,33.526,33.467,33.374,33.28,33.327,33.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.281,33.42,33.514,33.584,33.689,33.747,33.805,33.84,33.899,33.899,33.968,33.875,33.724,33.572,33.467,33.397,33.304,33.385,33.35,32.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.081,33.514,33.607,33.689,33.77,33.805,33.805,33.852,33.933,33.98,34.015,33.933,33.933,33.77,33.619,33.537,33.42,33.315,33.397,33.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,33.257,33.444,33.514,33.701,33.736,33.736,33.782,33.829,33.829,33.864,33.933,33.933,33.945,33.899,33.782,33.654,33.561,33.432,33.304,33.42,33.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
