0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.234,32.482,32.246,32.234,32.269,32.293,31.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.411,32.564,32.646,32.576,32.576,32.552,32.517,32.411,32.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.257,32.552,32.67,32.646,32.67,32.67,32.623,32.541,32.529,32.564,32.646,32.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.34,32.529,32.646,32.752,32.788,32.799,32.752,32.658,32.635,32.67,32.752,32.788,32.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.653,31.535,31.582,31.796,32.033,32.234,32.399,32.517,32.599,32.729,32.799,32.835,32.823,32.764,32.717,32.717,32.741,32.764,32.788,32.67,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.08,32.127,32.151,32.257,32.423,32.552,32.588,32.517,32.387,32.375,32.505,32.588,32.658,32.729,32.811,32.858,32.835,32.823,32.799,32.799,32.788,32.811,32.788,32.588,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.056,32.187,32.234,32.269,32.352,32.493,32.611,32.682,32.564,32.34,32.305,32.493,32.623,32.623,32.694,32.799,32.87,32.87,32.858,32.835,32.811,32.776,32.776,32.776,32.741,32.529,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.962,32.033,32.151,32.234,32.293,32.364,32.47,32.588,32.694,32.588,32.316,32.257,32.423,32.552,32.646,32.705,32.811,32.87,32.87,32.846,32.823,32.788,32.752,32.764,32.776,32.717,32.541,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.867,32.021,32.056,32.127,32.222,32.328,32.434,32.541,32.67,32.799,32.682,32.364,32.222,32.305,32.399,32.599,32.67,32.788,32.846,32.846,32.835,32.823,32.799,32.764,32.752,32.741,32.658,32.482,32.399,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.879,32.045,32.08,32.139,32.21,32.34,32.446,32.552,32.705,32.87,32.752,32.399,32.21,32.246,32.316,32.482,32.599,32.741,32.823,32.835,32.835,32.846,32.835,32.799,32.764,32.705,32.623,32.493,32.434,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.356,31.926,32.092,32.151,32.187,32.234,32.34,32.434,32.529,32.705,32.905,32.799,32.423,32.21,32.257,32.34,32.411,32.552,32.705,32.799,32.811,32.823,32.846,32.846,32.835,32.788,32.705,32.611,32.505,32.411,32.222,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.261,31.748,32.08,32.175,32.21,32.222,32.269,32.352,32.434,32.517,32.717,32.952,32.858,32.47,32.257,32.305,32.387,32.423,32.541,32.67,32.764,32.799,32.811,32.811,32.835,32.846,32.811,32.717,32.611,32.493,32.399,32.234,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.997,32.08,32.257,32.328,32.293,32.257,32.257,32.316,32.399,32.399,32.482,32.552,32.752,33.011,32.94,32.564,32.352,32.387,32.47,32.482,32.576,32.67,32.752,32.799,32.823,32.799,32.811,32.835,32.788,32.67,32.564,32.458,32.375,32.246,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.139,32.257,32.399,32.482,32.529,32.517,32.482,32.446,32.446,32.493,32.564,32.611,32.635,32.776,32.999,32.975,32.717,32.541,32.493,32.529,32.611,32.635,32.694,32.764,32.823,32.835,32.811,32.799,32.811,32.729,32.576,32.458,32.399,32.352,32.257,32.139,31.748,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.21,32.316,32.328,32.411,32.482,32.529,32.599,32.682,32.729,32.741,32.776,32.799,32.788,32.752,32.799,32.917,32.952,32.893,32.764,32.623,32.588,32.658,32.682,32.705,32.764,32.811,32.823,32.788,32.776,32.788,32.717,32.588,32.47,32.387,32.34,32.293,32.269,31.997,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.867,32.305,32.364,32.352,32.375,32.423,32.493,32.588,32.694,32.811,32.917,32.964,32.964,32.929,32.882,32.858,32.882,32.905,32.917,32.858,32.729,32.694,32.752,32.717,32.729,32.752,32.788,32.788,32.752,32.741,32.764,32.752,32.682,32.552,32.411,32.352,32.34,32.364,32.151,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.139,32.305,32.387,32.411,32.411,32.423,32.47,32.505,32.541,32.682,32.893,33.022,33.022,32.999,32.975,32.94,32.87,32.823,32.799,32.776,32.776,32.799,32.846,32.788,32.776,32.764,32.764,32.741,32.694,32.694,32.729,32.729,32.67,32.564,32.446,32.364,32.34,32.352,32.187,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.009,32.234,32.269,32.399,32.446,32.423,32.423,32.446,32.47,32.505,32.599,32.752,32.882,32.964,32.975,32.929,32.846,32.741,32.658,32.611,32.623,32.67,32.729,32.776,32.858,32.858,32.823,32.764,32.705,32.658,32.646,32.658,32.635,32.552,32.493,32.446,32.387,32.281,32.246,32.139,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.033,32.234,32.269,32.399,32.458,32.446,32.434,32.446,32.517,32.611,32.611,32.517,32.588,32.799,32.858,32.729,32.588,32.482,32.423,32.411,32.423,32.446,32.482,32.552,32.858,32.952,32.952,32.858,32.752,32.658,32.599,32.564,32.529,32.482,32.446,32.434,32.352,32.234,32.175,32.104,31.713,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.08,32.293,32.34,32.423,32.458,32.458,32.47,32.505,32.623,32.752,32.67,32.399,32.352,32.517,32.564,32.446,32.34,32.281,32.269,32.293,32.316,32.352,32.387,32.446,32.752,33.022,33.128,33.022,32.87,32.717,32.588,32.482,32.458,32.47,32.458,32.399,32.305,32.198,32.151,32.116,32.068,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31.843,32.222,32.411,32.47,32.47,32.47,32.493,32.552,32.623,32.741,32.858,32.729,32.399,32.198,32.187,32.175,32.151,32.139,32.163,32.187,32.234,32.293,32.375,32.434,32.482,32.658,32.952,33.093,33.046,32.917,32.788,32.658,32.564,32.517,32.517,32.482,32.387,32.293,32.21,32.139,32.092,32.187,32.151,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,32.234,32.281,32.293,32.446,32.541,32.564,32.611,32.67,32.729,32.776,32.811,32.823,32.67,32.375,32.127,31.997,31.962,32.009,32.033,32.045,32.068,32.127,32.21,32.316,32.399,32.458,32.599,32.764,32.882,32.905,32.882,32.823,32.788,32.776,32.705,32.588,32.493,32.423,32.34,32.246,32.151,32.056,32.092,32.068,0,0,0,0,0,0
