0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.915,34.144,33.502,34.232,34.502,33.997,34.021,33.974,33.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.632,34.168,34.109,34.391,34.373,34.642,34.484,34.379,34.297,34.25,33.65,33.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.189,33.98,34.179,34.209,34.426,34.473,34.637,34.59,34.52,34.514,34.25,34.05,33.697,32.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.39,34.015,34.015,34.003,34.209,34.379,34.414,34.549,34.683,34.631,34.484,34.355,34.256,34.085,33.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.567,33.762,34.062,33.968,34.285,34.244,34.361,34.625,34.584,34.584,34.525,34.344,34.402,34.285,34.273,33.632,32.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.595,33.183,33.75,33.88,33.962,34.185,34.15,34.32,34.455,34.52,34.461,34.502,34.361,34.291,34.32,34.326,33.98,33.98,33.437,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.812,33.183,33.732,33.856,33.768,34.009,34.038,34.314,34.455,34.402,34.303,34.496,34.326,34.467,34.402,34.326,34.279,33.974,33.567,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.648,33.484,33.661,33.555,33.915,33.897,34.068,34.068,34.25,34.215,34.426,34.32,34.432,34.326,34.197,34.256,34.414,34.203,33.991,32.684,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.259,33.301,33.543,33.597,33.579,33.897,33.974,33.985,34.185,34.273,34.238,34.226,34.361,34.361,34.226,34.391,34.232,34.209,34.085,33.65,32.922,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.883,32.928,33.254,33.224,33.49,33.838,33.832,33.903,34.156,34.244,34.085,34.226,34.203,34.209,34.221,34.32,34.15,34.109,33.933,33.667,33.667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.511,32.273,32.773,32.833,31.307,0,0,0,0,0,31.764,32.957,33.171,33.171,33.49,33.496,33.656,33.821,34.109,34.232,34.08,34.215,34.185,34.15,34.32,34.209,34.121,34.033,34.027,33.915,33.691,32.684,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.297,32.511,33.005,33.153,33.088,32.69,31.95,0,0,0,0,29.399,32.66,32.833,33.123,33.301,33.496,33.685,33.88,34.085,34.115,34.115,34.168,34.273,34.085,34.162,34.144,34.174,34.085,34.226,33.956,33.762,33.437,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.764,33.171,33.248,33.094,33.088,33.094,33.094,33.117,32.779,31.854,0,0,0,0,32.285,32.696,32.916,33.301,33.313,33.467,33.614,33.921,34.062,34.109,34.185,34.027,33.991,34.074,34.021,34.132,34.132,33.98,33.95,33.927,33.437,32.636,0,0,0,0,0,0,0,0,0
