0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.21,32.541,32.729,32.811,32.764,32.611,32.387,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.28,33.339,33.549,33.584,33.549,33.491,33.444,33.42,33.491,33.502,32.94,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.268,33.397,33.467,33.537,33.584,33.572,33.549,33.502,33.444,33.456,33.479,33.35,32.94,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.257,33.42,33.397,33.397,33.397,33.456,33.514,33.526,33.491,33.409,33.35,33.327,33.385,33.42,33.046,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,33.409,33.35,33.397,33.42,33.467,33.526,33.584,33.584,33.502,33.432,33.385,33.362,33.339,33.28,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.315,33.35,33.339,33.409,33.444,33.479,33.537,33.619,33.619,33.561,33.502,33.432,33.35,33.257,33.304,33.339,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.831,32.387,32.564,32.588,32.576,32.611,0,0,0,0,0,0,32.434,33.222,33.292,33.315,33.432,33.479,33.502,33.549,33.607,33.619,33.584,33.537,33.491,33.42,33.339,33.304,33.245,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.305,32.47,32.505,32.505,32.599,32.635,32.658,32.21,0,0,0,0,0,33.163,33.257,33.304,33.432,33.514,33.526,33.526,33.561,33.596,33.607,33.584,33.549,33.514,33.456,33.374,33.28,33.175,33.058,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.375,32.529,32.541,32.541,32.529,32.517,32.552,32.588,32.505,32.246,0,0,0,32.187,33.116,33.233,33.268,33.432,33.514,33.549,33.572,33.596,33.584,33.561,33.549,33.526,33.467,33.362,33.268,33.21,33.186,33.104,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.116,32.646,32.67,32.611,32.599,32.529,32.541,32.576,32.635,32.717,32.705,32.021,0,0,32.269,33.081,33.198,33.222,33.385,33.467,33.526,33.561,33.572,33.561,33.537,33.514,33.502,33.432,33.327,33.257,33.222,33.233,33.175,32.434,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.234,32.846,32.823,32.717,32.694,32.588,32.588,32.599,32.646,32.776,32.893,32.458,31.642,31.665,32.517,33.081,33.151,33.175,33.304,33.385,33.479,33.537,33.549,33.549,33.514,33.479,33.444,33.374,33.292,33.233,33.21,33.233,33.151,32.741,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.416,32.47,32.987,32.952,32.846,32.776,32.67,32.635,32.611,32.611,32.741,32.917,32.811,32.47,32.482,32.858,33.093,33.093,33.14,33.268,33.35,33.432,33.491,33.514,33.514,33.491,33.456,33.397,33.315,33.245,33.198,33.175,33.21,33.151,32.975,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,32.434,32.87,33.081,33.069,32.975,32.858,32.717,32.658,32.611,32.611,32.729,32.94,33.046,33.034,33.046,33.116,33.14,33.104,33.14,33.257,33.362,33.409,33.444,33.456,33.479,33.479,33.432,33.35,33.268,33.21,33.163,33.128,33.163,33.116,33.081,32.835,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32.882,32.987,33.022,33.058,33.093,33.128,33.104,33.022,32.752,32.67,32.623,32.646,32.788,33.022,33.186,33.268,33.292,33.257,33.21,33.163,33.175,33.257,33.327,33.374,33.397,33.432,33.444,33.444,33.397,33.327,33.257,33.186,33.128,33.069,33.093,33.058,33.081,32.987,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,32.846,33.046,33.093,33.069,33.022,33.046,33.116,33.198,33.245,32.917,32.811,32.764,32.823,32.952,33.128,33.28,33.374,33.385,33.339,33.268,33.186,33.175,33.222,33.28,33.315,33.362,33.409,33.42,33.385,33.35,33.304,33.257,33.198,33.116,33.034,33.034,33.011,33.069,33.034,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,32.764,32.964,33.011,33.069,33.058,33.022,33.022,33.069,33.175,33.315,33.186,33.069,33.022,33.081,33.151,33.245,33.327,33.385,33.409,33.374,33.292,33.163,33.14,33.21,33.257,33.28,33.327,33.385,33.385,33.339,33.304,33.28,33.257,33.198,33.116,33.034,32.999,33.011,33.069,33.046,32.458,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32.434,32.952,33.034,33.034,33.081,33.093,33.093,33.046,32.987,33.046,33.222,33.35,33.304,33.257,33.245,33.245,33.245,33.28,33.327,33.35,33.339,33.268,33.163,33.151,33.222,33.268,33.268,33.304,33.35,33.35,33.304,33.268,33.268,33.245,33.198,33.14,33.093,32.999,32.999,33.046,33.022,32.541,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32.788,33.034,33.069,33.058,33.104,33.128,33.128,33.058,32.964,32.987,33.14,33.374,33.456,33.432,33.315,33.198,33.128,33.14,33.222,33.257,33.233,33.186,33.14,33.14,33.233,33.28,33.268,33.292,33.35,33.362,33.339,33.304,33.268,33.245,33.21,33.163,33.128,33.034,32.975,32.999,32.987,32.588,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32.882,33.069,33.116,33.116,33.14,33.14,33.116,33.069,33.011,33.022,33.104,33.35,33.549,33.537,33.339,33.128,32.964,32.94,33.034,33.093,33.093,32.975,32.811,32.752,33.198,33.245,33.268,33.315,33.374,33.42,33.432,33.397,33.315,33.257,33.233,33.198,33.14,33.058,32.975,32.975,32.964,32.682,0,0,0,0
0,0,0,0,0,0,0,0,32.493,32.999,33.163,33.175,33.175,33.151,33.151,33.14,33.116,33.093,33.081,33.128,33.21,33.304,33.561,33.572,33.339,33.046,32.799,32.717,32.788,32.882,32.94,32.705,32.257,32.104,32.858,33.034,33.233,33.374,33.432,33.479,33.514,33.467,33.374,33.315,33.292,33.257,33.186,33.069,32.987,32.975,32.964,32.823,0,0,0,0
0,0,0,0,0,0,0,32.257,32.799,33.198,33.292,33.245,33.175,33.14,33.14,33.151,33.163,33.175,33.268,33.409,33.491,33.537,33.479,33.21,32.893,32.623,32.505,32.541,32.658,32.764,32.564,32.127,31.938,32.116,32.694,33.151,33.432,33.502,33.502,33.537,33.561,33.526,33.456,33.397,33.374,33.327,33.268,33.104,33.022,32.987,32.964,32.94,32.67,0,0,0
0,0,0,0,0,0,32.163,32.835,33.022,33.268,33.315,33.304,33.257,33.21,33.198,33.233,33.268,33.292,33.374,33.467,33.444,33.456,33.268,32.964,32.67,32.446,32.34,32.352,32.458,32.588,32.576,32.423,32.316,32.328,32.541,33.093,33.444,33.537,33.584,33.619,33.607,33.537,33.479,33.42,33.374,33.315,33.233,33.058,32.987,32.964,33.011,32.858,31.535,0,0,0
0,0,0,0,0,0,32.858,33.116,33.128,33.198,33.245,33.339,33.362,33.339,33.327,33.374,33.409,33.42,33.385,33.327,33.21,33.292,33.022,32.694,32.434,32.316,32.257,32.257,32.328,32.446,32.541,32.611,32.611,32.588,32.599,33.058,33.374,33.491,33.584,33.666,33.666,33.596,33.514,33.432,33.362,33.327,33.268,33.128,33.058,33.022,33.058,32.964,31.914,0,0,0
0,0,0,0,0,32.293,33.022,33.104,33.14,33.163,33.21,33.315,33.374,33.385,33.42,33.491,33.514,33.479,33.327,33.081,32.882,33.034,32.764,32.434,32.257,32.222,32.234,32.257,32.293,32.352,32.458,32.588,32.682,32.752,32.717,33.022,33.233,33.35,33.432,33.502,33.526,33.502,33.444,33.385,33.327,33.28,33.233,33.198,33.151,33.093,33.093,32.987,32.269,0,0,0
0,0,0,0,0,32.635,33.022,33.081,33.104,33.175,33.222,33.257,33.292,33.35,33.444,33.561,33.572,33.444,33.175,32.811,32.541,32.717,32.517,32.305,32.21,32.222,32.246,32.257,32.281,32.316,32.411,32.552,32.694,32.823,32.846,32.964,33.069,33.128,33.163,33.186,33.21,33.257,33.28,33.28,33.245,33.186,33.128,33.186,33.128,33.058,33.022,32.94,32.529,0,0,0
0,0,0,0,32.187,32.764,32.999,33.104,33.104,33.175,33.21,33.198,33.222,33.292,33.409,33.526,33.491,33.28,32.952,32.599,32.352,32.399,32.328,32.293,32.281,32.281,32.269,32.269,32.281,32.34,32.423,32.541,32.682,32.799,32.882,32.882,32.905,32.964,32.987,32.975,32.987,33.046,33.104,33.128,33.116,33.058,33.011,33.069,32.999,32.917,32.882,32.835,32.67,0,0,0
0,0,0,0,32.493,32.87,32.999,33.116,33.14,33.163,33.175,33.175,33.186,33.233,33.327,33.42,33.315,33.011,32.717,32.493,32.352,32.246,32.234,32.281,32.316,32.305,32.293,32.305,32.34,32.399,32.482,32.564,32.658,32.752,32.823,32.764,32.788,32.893,32.94,32.929,32.917,32.94,32.952,32.964,32.952,32.929,32.905,32.964,32.905,32.823,32.788,32.764,32.741,0,0,0
