0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.903,30.855,30.399,30.375,30.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.974,30.855,30.819,30.807,30.267,30.062,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.01,30.903,30.903,30.891,30.771,30.711,30.651,29.409,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.213,31.01,30.998,30.998,30.891,30.867,30.795,30.327,30.327,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.368,31.237,31.225,31.189,30.998,30.962,30.903,30.675,30.459,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.511,31.404,31.38,31.38,31.153,31.094,31.022,30.819,30.687,30.567,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.582,31.535,31.523,31.487,31.249,31.142,31.046,30.843,30.843,30.567,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.582,31.63,31.653,31.487,31.404,31.285,31.046,30.962,30.819,30.507,30.243,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.713,31.737,31.689,31.618,31.546,31.451,31.177,31.082,30.986,30.639,30.555,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.772,31.796,31.748,31.653,31.618,31.523,31.213,31.118,31.022,30.879,30.759,30.603,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.82,31.831,31.82,31.725,31.689,31.594,31.356,31.201,31.07,30.843,30.603,30.507,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.891,31.891,31.843,31.76,31.677,31.57,31.428,31.261,31.118,30.855,30.579,30.471,30.387,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.962,31.974,31.938,31.737,31.606,31.428,31.297,31.177,30.903,30.903,30.639,30.471,30.423,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,31.985,31.938,31.867,31.725,31.451,31.32,31.201,30.998,30.783,30.603,30.387,30.159,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.95,31.95,31.938,31.938,31.796,31.511,31.344,31.225,31.058,30.867,30.675,30.435,30.279,29.93,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.962,31.962,31.914,31.808,31.642,31.392,31.249,31.094,30.867,30.867,30.711,30.495,30.363,30.11,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.997,32.021,31.914,31.831,31.701,31.475,31.308,31.165,30.927,30.771,30.651,30.471,30.219,29.458,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.009,31.95,31.855,31.855,31.737,31.546,31.38,31.237,31.034,30.867,30.675,30.519,30.291,29.458,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.938,31.95,31.855,31.76,31.606,31.463,31.297,31.094,30.915,30.915,30.675,30.519,30.363,29.809,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.914,31.903,31.843,31.772,31.653,31.523,31.38,31.106,30.939,30.783,30.555,30.423,30.303,29.555,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.903,31.831,31.772,31.689,31.677,31.57,31.463,31.201,31.034,30.891,30.639,30.507,30.447,30.002,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.914,31.843,31.772,31.701,31.606,31.535,31.463,31.213,31.034,31.034,30.759,30.627,30.579,30.315,29.506,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.914,31.855,31.784,31.725,31.642,31.57,31.499,31.332,31.153,31.01,30.795,30.735,30.651,30.098,29.179,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.891,31.82,31.748,31.665,31.653,31.57,31.487,31.38,31.237,31.01,30.939,30.867,30.651,30.543,30.183,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.891,31.831,31.748,31.665,31.558,31.451,31.404,31.332,31.237,31.046,31.046,30.986,30.795,30.807,30.699,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.903,31.82,31.737,31.653,31.546,31.451,31.404,31.404,31.344,31.142,31.058,30.998,30.879,30.735,30.195,29.615,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.808,31.713,31.63,31.558,31.558,31.499,31.416,31.416,31.356,31.213,31.106,31.01,30.915,30.747,30.531,29.155,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.82,31.701,31.618,31.57,31.523,31.439,31.368,31.273,31.165,31.106,31.106,31.022,30.927,30.807,30.651,30.062,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.867,31.737,31.642,31.558,31.499,31.416,31.32,31.213,31.13,31.082,31.022,30.903,30.807,30.639,30.291,28.911,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.796,31.642,31.511,31.463,31.463,31.416,31.285,31.189,31.13,31.058,30.986,30.903,30.723,30.531,30.291,29.288,0,0,0
