0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.771,25.632,25.808,25.67,25.821,25.871,25.381,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.808,26.084,25.996,26.121,26.171,25.959,26.084,25.871,25.846,25.833,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.159,26.321,26.259,26.334,26.346,26.209,26.246,26.171,26.196,26.196,25.858,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.471,26.509,26.434,26.434,26.459,26.334,26.359,26.321,26.359,26.196,26.084,25.871,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.558,26.596,26.521,26.546,26.484,26.496,26.471,26.421,26.421,26.334,26.259,26.146,25.72,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.646,26.646,26.608,26.608,26.583,26.571,26.533,26.446,26.446,26.371,26.321,26.096,26.096,26.109,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.658,26.658,26.67,26.683,26.608,26.608,26.533,26.509,26.496,26.434,26.421,26.346,26.384,26.296,25.72,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.695,26.67,26.72,26.807,26.695,26.695,26.596,26.571,26.596,26.533,26.533,26.434,26.446,26.409,26.071,25.821,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.857,26.82,26.907,26.807,26.832,26.782,26.683,26.658,26.596,26.658,26.658,26.509,26.496,26.321,26.209,26.209,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.944,26.931,26.981,26.931,26.869,26.82,26.745,26.757,26.683,26.733,26.745,26.608,26.583,26.484,26.459,26.384,25.884,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.031,27.006,27.043,26.981,26.931,26.82,26.82,26.82,26.782,26.782,26.695,26.658,26.646,26.571,26.546,26.384,26.221,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.031,27.117,27.142,27.018,26.993,26.894,26.894,26.882,26.82,26.82,26.757,26.733,26.708,26.608,26.533,26.396,26.296,26.296,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.105,27.192,27.229,27.117,27.093,26.981,26.969,26.969,26.894,26.907,26.807,26.807,26.708,26.67,26.633,26.521,26.521,26.109,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.266,27.303,27.217,27.192,27.192,27.093,27.08,26.969,26.981,26.981,26.894,26.869,26.757,26.745,26.757,26.633,26.67,26.421,26.184,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.353,27.39,27.303,27.291,27.278,27.179,27.179,27.068,27.068,27.055,26.981,26.969,26.857,26.869,26.869,26.77,26.745,26.434,26.084,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.489,27.563,27.427,27.414,27.278,27.278,27.278,27.155,27.155,27.08,27.093,27.093,26.969,26.969,26.869,26.857,26.844,26.633,26.346,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.575,27.649,27.563,27.489,27.377,27.402,27.402,27.266,27.254,27.167,27.204,27.192,27.043,27.018,26.931,26.907,26.869,26.621,26.621,25.921,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.637,27.686,27.674,27.637,27.489,27.538,27.39,27.353,27.353,27.303,27.278,27.192,27.13,27.08,26.993,26.956,26.869,26.782,26.621,25.884,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.772,27.735,27.784,27.784,27.624,27.661,27.538,27.464,27.451,27.39,27.39,27.217,27.155,27.117,27.018,26.969,26.894,26.857,26.782,26.209,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.92,27.809,27.871,27.883,27.747,27.735,27.6,27.6,27.624,27.489,27.501,27.34,27.278,27.117,27.093,27.08,26.944,26.907,26.471,25.946,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.067,27.92,27.92,27.883,27.846,27.834,27.747,27.772,27.624,27.637,27.612,27.427,27.34,27.217,27.192,27.192,27.055,27.018,26.695,26.309,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,28.067,28.055,27.944,27.932,27.92,27.883,27.883,27.784,27.76,27.686,27.538,27.439,27.291,27.278,27.155,27.08,26.981,26.882,26.633,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,28.276,28.214,28.043,28.006,27.92,27.907,27.895,27.846,27.772,27.612,27.612,27.538,27.39,27.377,27.229,27.13,27.018,26.82,26.359,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.398,28.337,28.227,28.055,28.055,27.969,27.944,27.932,27.883,27.858,27.723,27.674,27.624,27.476,27.414,27.192,27.192,27.093,26.882,26.571,25.67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.398,28.386,28.313,28.129,28.08,28.006,28.006,27.932,27.932,27.932,27.858,27.858,27.624,27.563,27.501,27.291,27.241,27.006,26.807,26.484,25.695,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.411,28.349,28.313,28.239,28.178,28.067,28.08,28.006,27.994,27.994,27.969,27.883,27.649,27.587,27.587,27.439,27.402,27.204,27.043,26.708,26.009,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.423,28.349,28.288,28.239,28.214,28.141,28.141,28.08,28.055,27.994,27.994,27.92,27.723,27.661,27.6,27.575,27.489,27.229,26.931,26.708,26.184,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.447,28.349,28.3,28.288,28.214,28.214,28.214,28.141,28.104,28.018,27.957,27.883,27.797,27.723,27.686,27.674,27.575,27.353,27.167,26.471,25.946,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.374,28.325,28.313,28.337,28.276,28.276,28.276,28.202,28.19,28.067,28.03,27.994,27.834,27.809,27.711,27.674,27.575,27.476,27.365,26.894,26.509,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.472,28.325,28.325,28.362,28.349,28.337,28.251,28.264,28.264,28.153,28.129,27.994,27.957,27.932,27.797,27.772,27.612,27.526,27.451,26.993,26.459,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.545,28.398,28.423,28.423,28.398,28.386,28.3,28.313,28.349,28.239,28.178,28.067,28.03,28.006,27.907,27.895,27.723,27.637,27.451,27.316,26.795,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.655,28.521,28.496,28.484,28.435,28.386,28.349,28.349,28.349,28.337,28.264,28.129,28.092,28.006,27.981,27.907,27.723,27.661,27.513,27.513,27.105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.704,28.606,28.582,28.484,28.459,28.435,28.386,28.435,28.386,28.349,28.288,28.153,28.153,28.067,28.055,27.969,27.784,27.698,27.612,27.377,26.931,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.716,28.643,28.679,28.545,28.508,28.508,28.447,28.508,28.459,28.423,28.288,28.239,28.239,28.153,28.067,27.834,27.747,27.747,27.661,27.563,26.931,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.716,28.716,28.74,28.667,28.606,28.521,28.557,28.557,28.484,28.411,28.362,28.288,28.276,28.264,28.19,27.92,27.821,27.797,27.686,27.587,26.832,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.789,28.765,28.728,28.728,28.655,28.57,28.582,28.57,28.508,28.447,28.325,28.276,28.276,28.264,28.153,28.03,27.932,27.797,27.772,27.711,27.192,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.899,28.826,28.728,28.679,28.643,28.606,28.594,28.508,28.508,28.484,28.386,28.337,28.276,28.276,28.251,28.08,28.043,27.871,27.747,27.747,27.464,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.911,28.911,28.753,28.704,28.679,28.643,28.643,28.557,28.557,28.57,28.447,28.398,28.3,28.288,28.3,28.202,28.141,27.957,27.834,27.637,27.476,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.984,28.899,28.753,28.716,28.667,28.667,28.667,28.643,28.655,28.57,28.545,28.472,28.349,28.3,28.264,28.19,28.116,28.055,27.969,27.797,27.772,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.009,28.96,28.826,28.777,28.704,28.679,28.655,28.679,28.655,28.594,28.594,28.521,28.398,28.325,28.251,28.19,28.153,28.067,28.03,27.883,27.513,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.972,28.936,28.85,28.85,28.765,28.728,28.667,28.643,28.643,28.618,28.557,28.447,28.398,28.362,28.239,28.239,28.153,28.129,28.092,27.944,27.637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.972,28.936,28.911,28.887,28.801,28.728,28.643,28.643,28.643,28.631,28.606,28.496,28.447,28.411,28.337,28.3,28.178,28.141,28.067,27.76,27.76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.984,28.948,28.936,28.899,28.838,28.765,28.679,28.679,28.667,28.643,28.594,28.484,28.435,28.411,28.398,28.349,28.239,28.178,28.067,27.907,27.637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.057,28.948,28.899,28.838,28.777,28.74,28.716,28.716,28.667,28.643,28.594,28.521,28.472,28.423,28.386,28.325,28.227,28.227,28.129,28.055,27.907,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.13,28.972,28.899,28.838,28.789,28.765,28.728,28.704,28.643,28.606,28.582,28.557,28.521,28.447,28.423,28.374,28.264,28.202,28.153,28.092,27.526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.167,28.984,28.923,28.814,28.814,28.765,28.765,28.74,28.655,28.618,28.582,28.582,28.57,28.472,28.435,28.374,28.313,28.264,28.19,28.153,27.76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.167,29.118,29.045,28.887,28.862,28.826,28.814,28.777,28.704,28.655,28.618,28.643,28.655,28.545,28.496,28.386,28.337,28.313,28.214,28.006,27.883,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.167,29.167,29.094,28.972,28.923,28.862,28.85,28.777,28.716,28.667,28.667,28.704,28.631,28.631,28.57,28.459,28.435,28.313,28.264,28.141,27.624,0
