0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.548,34.467,34.293,35.596,35.401,34.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,34.34,34.502,35.584,35.562,35.596,35.596,35.539,35.298,34.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,35.344,35.665,35.722,35.653,35.653,35.665,35.722,35.699,35.539,35.573,35.562,34.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34.548,35.653,35.733,35.745,35.699,35.642,35.653,35.676,35.642,35.71,35.756,35.756,35.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,35.389,35.688,35.665,35.665,35.665,35.791,35.791,35.768,35.733,35.813,35.825,35.825,35.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34.941,35.504,35.665,35.779,35.802,35.802,35.916,35.928,35.905,35.836,35.928,35.882,35.848,35.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35.355,35.619,35.71,35.859,35.916,35.905,36.019,36.053,36.042,35.985,36.019,35.928,35.871,35.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35.091,35.458,35.619,35.733,35.951,35.996,36.008,36.019,36.145,36.156,36.099,36.088,36.088,35.973,35.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35.401,35.527,35.71,35.848,35.951,36.019,36.053,36.065,36.145,36.213,36.224,36.179,36.099,36.008,35.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35.401,35.539,35.619,35.813,36.042,36.076,36.088,36.11,36.167,36.202,36.213,36.179,36.088,36.031,35.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35.389,35.596,35.756,35.928,36.099,36.122,36.133,36.145,36.167,36.145,36.133,36.122,36.076,36.042,35.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,35.068,35.389,35.619,35.825,36.008,36.133,36.167,36.179,36.179,36.167,36.122,36.122,36.11,36.122,36.088,36.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,35.332,35.378,35.63,35.825,35.825,36.008,36.122,36.179,36.202,36.19,36.179,36.167,36.145,36.145,36.11,36.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34.675,35.309,35.389,35.55,35.676,35.825,36.008,36.088,36.156,36.19,36.19,36.19,36.19,36.167,36.167,36.145,36.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,35.114,35.275,35.435,35.665,35.745,35.848,35.985,36.088,36.156,36.19,36.19,36.202,36.19,36.179,36.202,36.167,36.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,35.229,35.298,35.516,35.768,35.825,35.893,35.996,36.122,36.167,36.19,36.202,36.247,36.247,36.224,36.259,36.224,36.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,35.206,35.309,35.378,35.619,35.848,35.848,35.882,35.951,36.088,36.156,36.19,36.224,36.316,36.327,36.293,36.259,36.236,36.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34.166,35.332,35.435,35.527,35.825,35.928,35.939,35.985,36.11,36.179,36.224,36.27,36.361,36.361,36.338,36.293,36.247,36.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34.664,35.424,35.539,35.653,35.893,35.973,35.973,36.019,36.167,36.236,36.27,36.316,36.361,36.372,36.35,36.304,36.247,36.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,35.056,35.516,35.607,35.722,35.893,35.985,36.008,36.076,36.27,36.327,36.327,36.327,36.361,36.384,36.384,36.361,36.316,36.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,35.378,35.562,35.642,35.642,35.745,35.848,35.951,36.042,36.156,36.304,36.372,36.361,36.395,36.418,36.407,36.372,36.304,36.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,35.286,35.584,35.562,35.653,35.745,35.859,35.951,36.065,36.19,36.281,36.35,36.372,36.418,36.429,36.418,36.372,36.304,36.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,35.47,35.573,35.573,35.676,35.768,35.916,35.996,36.076,36.179,36.27,36.338,36.384,36.418,36.441,36.418,36.384,36.35,36.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
