0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.086,29.628,30.062,30.243,30.291,30.231,30.279,30.243,30.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.74,30.014,30.351,30.399,30.315,30.207,30.207,30.291,30.291,30.291,30.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.676,30.327,30.351,30.351,30.255,30.207,30.267,30.207,30.195,30.219,30.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.373,30.086,30.303,30.291,30.231,30.207,30.207,30.231,30.315,30.291,30.267,30.267,30.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29.191,29.905,30.183,30.219,30.267,30.243,30.267,30.315,30.363,30.399,30.339,30.351,30.375,30.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29.567,29.93,30.086,30.171,30.315,30.303,30.351,30.387,30.423,30.399,30.423,30.447,30.483,30.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29.724,29.905,30.026,30.147,30.315,30.399,30.423,30.435,30.483,30.459,30.495,30.531,30.567,30.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,29.337,29.7,29.833,30.026,30.123,30.267,30.267,30.423,30.459,30.495,30.543,30.519,30.567,30.603,30.627,30.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,29.409,29.555,29.833,29.966,30.11,30.267,30.399,30.483,30.555,30.603,30.651,30.639,30.663,30.663,30.663,30.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,29.409,29.482,29.628,29.845,30.074,30.315,30.459,30.495,30.579,30.627,30.675,30.687,30.699,30.687,30.663,30.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28.85,29.373,29.506,29.555,29.785,30.038,30.267,30.423,30.519,30.567,30.615,30.663,30.711,30.711,30.699,30.675,30.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28.875,29.288,29.458,29.579,29.797,29.797,29.978,30.135,30.423,30.507,30.555,30.591,30.639,30.699,30.711,30.711,30.699,30.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28.862,29.179,29.337,29.446,29.724,29.881,30.026,30.195,30.447,30.531,30.567,30.615,30.687,30.723,30.723,30.723,30.711,30.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28.826,29.057,29.24,29.373,29.591,29.761,29.966,30.147,30.363,30.471,30.507,30.567,30.651,30.735,30.735,30.711,30.675,30.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28.801,28.972,29.179,29.361,29.519,29.7,29.905,30.062,30.279,30.375,30.435,30.495,30.651,30.699,30.711,30.699,30.675,30.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28.789,28.923,29.118,29.312,29.312,29.543,29.688,29.833,29.966,30.195,30.279,30.363,30.447,30.579,30.627,30.651,30.675,30.687,30.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28.789,28.899,29.045,29.227,29.434,29.652,29.748,29.857,30.002,30.207,30.303,30.399,30.399,30.531,30.591,30.615,30.639,30.687,30.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28.728,28.838,28.996,29.179,29.434,29.579,29.676,29.773,29.893,30.123,30.231,30.339,30.435,30.579,30.615,30.627,30.639,30.687,30.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28.643,28.765,28.96,29.167,29.385,29.531,29.615,29.7,29.821,30.014,30.147,30.243,30.327,30.519,30.591,30.627,30.651,30.663,30.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28.631,28.74,28.74,28.96,29.167,29.373,29.519,29.579,29.676,29.821,29.942,30.074,30.183,30.279,30.423,30.555,30.639,30.687,30.663,30.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28.618,28.777,28.996,29.179,29.337,29.494,29.591,29.688,29.821,29.918,29.918,30.026,30.159,30.303,30.387,30.531,30.651,30.735,30.711,30.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28.582,28.789,29.021,29.191,29.337,29.482,29.615,29.736,29.869,29.93,30.026,30.159,30.315,30.459,30.531,30.651,30.759,30.819,30.747,30.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,28.349,28.606,28.765,29.021,29.215,29.349,29.47,29.628,29.773,29.893,29.978,30.074,30.171,30.291,30.459,30.579,30.699,30.807,30.867,30.807,30.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,28.496,28.606,28.789,29.033,29.215,29.349,29.482,29.628,29.761,29.881,30.002,30.11,30.219,30.315,30.459,30.639,30.771,30.855,30.891,30.879,30.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,28.875,28.862,29.069,29.227,29.349,29.482,29.628,29.761,29.881,29.881,30.014,30.135,30.255,30.351,30.459,30.639,30.747,30.795,30.807,30.915,30.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,28.789,29.009,28.984,29.155,29.288,29.409,29.482,29.628,29.761,29.893,29.966,30.098,30.207,30.315,30.399,30.555,30.615,30.627,30.627,30.807,30.819,30.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,28.899,29.118,29.118,29.276,29.409,29.531,29.531,29.664,29.785,29.893,29.942,30.014,30.098,30.219,30.303,30.447,30.471,30.459,30.447,30.591,30.723,30.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,28.972,29.167,29.215,29.373,29.506,29.628,29.652,29.748,29.821,29.881,29.93,29.966,30.026,30.135,30.195,30.327,30.327,30.315,30.351,30.459,30.555,30.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,29.057,29.24,29.349,29.422,29.567,29.688,29.797,29.821,29.821,29.869,29.881,29.93,29.966,30.026,30.074,30.098,30.207,30.207,30.207,30.207,30.411,30.375,30.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,29.13,29.325,29.434,29.494,29.628,29.748,29.857,29.881,29.918,29.905,29.918,29.978,30.014,30.014,30.014,30.002,30.086,30.086,30.086,30.002,30.207,30.062,29.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,29.167,29.349,29.47,29.555,29.676,29.809,29.893,29.93,29.942,29.93,29.93,29.966,29.978,29.942,29.918,29.893,29.954,29.869,29.712,29.506,29.628,29.409,29.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28.801,29.155,29.312,29.47,29.591,29.712,29.821,29.893,29.942,29.942,29.918,29.918,29.966,29.93,29.833,29.736,29.893,29.773,29.579,29.397,29.264,29.312,29.179,29.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29.167,29.252,29.312,29.567,29.688,29.785,29.809,29.809,29.893,29.845,29.785,29.736,29.93,29.857,29.676,29.47,29.64,29.494,29.312,29.179,29.13,29.167,29.106,29.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
