0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.959,22.959,23.088,23.101,23.152,23.126,23.139,23.152,23.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22.843,23.01,22.972,23.062,23.139,23.152,23.152,23.139,23.152,23.152,23.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22.998,23.01,23.075,23.075,23.101,23.126,23.152,23.152,23.152,23.191,23.178,23.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22.972,22.972,23.152,23.139,23.101,23.126,23.139,23.139,23.152,23.178,23.191,23.216,23.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,22.843,23.088,23.152,23.216,23.139,23.113,23.101,23.126,23.113,23.152,23.139,23.191,23.242,23.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,23.023,23.023,23.178,23.204,23.178,23.126,23.113,23.152,23.113,23.101,23.126,23.178,23.255,23.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22.817,23.113,23.139,23.204,23.204,23.178,23.178,23.178,23.165,23.113,23.113,23.113,23.178,23.204,23.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23.049,23.191,23.191,23.216,23.204,23.191,23.178,23.242,23.204,23.152,23.191,23.178,23.281,23.281,23.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,22.791,23.178,23.191,23.229,23.229,23.229,23.306,23.281,23.332,23.229,23.216,23.216,23.319,23.358,23.345,23.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23.113,23.345,23.345,23.332,23.268,23.332,23.306,23.435,23.512,23.409,23.396,23.358,23.384,23.358,23.371,23.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22.83,23.268,23.345,23.409,23.409,23.409,23.512,23.512,23.589,23.512,23.461,23.538,23.473,23.409,23.384,23.448,23.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23.126,23.473,23.473,23.538,23.461,23.512,23.64,23.627,23.653,23.576,23.589,23.538,23.499,23.409,23.499,23.627,23.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23.358,23.679,23.615,23.602,23.538,23.691,23.666,23.755,23.755,23.653,23.755,23.755,23.755,23.602,23.679,23.627,23.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23.139,23.691,23.691,23.819,23.819,23.743,23.896,23.832,23.986,23.896,23.934,23.819,23.883,23.871,23.871,23.96,23.858,23.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23.255,23.922,23.909,23.934,23.819,23.96,23.934,24.024,24.113,24.075,24.1,24.1,24.113,23.986,24.049,24.19,24.011,24.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23.832,24.19,24.19,24.202,24.049,24.126,24.062,24.088,24.088,24.266,24.381,24.241,24.279,24.279,24.368,24.279,24.381,24.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23.96,24.228,24.33,24.202,24.317,24.381,24.266,24.241,24.202,24.432,24.432,24.482,24.533,24.47,24.546,24.47,24.609,24.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,23.422,24.253,24.253,24.47,24.419,24.432,24.381,24.381,24.457,24.406,24.508,24.533,24.546,24.533,24.635,24.635,24.673,24.711,24.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,23.538,23.947,24.444,24.521,24.482,24.521,24.495,24.495,24.457,24.495,24.495,24.533,24.559,24.584,24.686,24.711,24.711,24.711,24.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.037,24.037,24.521,24.533,24.546,24.546,24.521,24.546,24.521,24.521,24.521,24.559,24.559,24.571,24.584,24.66,24.635,24.711,24.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.266,24.444,24.597,24.571,24.571,24.559,24.571,24.546,24.546,24.546,24.546,24.584,24.597,24.546,24.584,24.571,24.495,24.559,24.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.896,24.266,24.647,24.647,24.584,24.559,24.559,24.559,24.584,24.571,24.546,24.546,24.559,24.559,24.482,24.482,24.482,24.495,24.495,24.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.871,24.393,24.711,24.647,24.609,24.559,24.533,24.546,24.571,24.521,24.521,24.482,24.521,24.47,24.482,24.47,24.508,24.508,24.47,24.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.871,24.444,24.762,24.686,24.584,24.546,24.533,24.533,24.521,24.47,24.47,24.432,24.444,24.393,24.406,24.444,24.508,24.508,24.495,24.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.986,24.774,24.762,24.647,24.622,24.584,24.559,24.533,24.47,24.47,24.406,24.419,24.393,24.381,24.406,24.381,24.444,24.47,24.495,24.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.947,23.947,24.787,24.838,24.686,24.622,24.584,24.584,24.521,24.419,24.406,24.368,24.381,24.368,24.368,24.355,24.368,24.419,24.47,24.47,24.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
