0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.975,34.038,33.444,33.701,32.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,33.327,34.282,34.235,34.398,34.328,34.119,34.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,34.085,34.189,34.328,34.386,34.398,34.317,34.328,34.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,33.992,34.282,34.293,34.328,34.317,34.34,34.305,34.305,34.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34.201,34.27,34.282,34.305,34.27,34.293,34.305,34.282,34.282,34.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33.98,34.293,34.317,34.328,34.305,34.305,34.293,34.293,34.293,34.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34.05,34.201,34.34,34.34,34.34,34.34,34.328,34.305,34.293,34.282,34.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34.108,34.108,34.259,34.328,34.351,34.363,34.328,34.317,34.293,34.247,34.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34.038,34.096,34.143,34.282,34.317,34.351,34.409,34.409,34.421,34.351,34.282,34.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34.108,34.247,34.27,34.27,34.34,34.363,34.49,34.479,34.456,34.375,34.282,34.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,34.119,34.189,34.224,34.351,34.363,34.432,34.456,34.525,34.502,34.467,34.444,34.375,34.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,34.119,34.235,34.305,34.409,34.432,34.49,34.514,34.548,34.514,34.467,34.421,34.351,34.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34.096,34.096,34.212,34.282,34.363,34.432,34.525,34.56,34.548,34.49,34.456,34.467,34.398,34.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34.131,34.177,34.247,34.305,34.363,34.456,34.525,34.49,34.514,34.444,34.467,34.386,34.317,34.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34.003,34.189,34.224,34.247,34.282,34.305,34.375,34.444,34.409,34.409,34.351,34.398,34.259,34.259,34.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33.829,34.119,34.177,34.247,34.328,34.34,34.386,34.398,34.317,34.317,34.247,34.27,34.282,34.189,34.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33.992,34.119,34.201,34.293,34.351,34.386,34.363,34.351,34.259,34.235,34.247,34.212,34.212,34.201,34.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33.584,33.899,34.061,34.177,34.259,34.317,34.34,34.27,34.293,34.259,34.212,34.212,34.201,34.189,34.189,34.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33.467,33.933,34.073,34.189,34.259,34.189,34.189,34.085,34.166,34.212,34.212,34.235,34.201,34.177,34.154,34.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33.607,33.922,33.922,34.061,34.177,34.131,34.073,34.085,34.073,34.154,34.247,34.259,34.27,34.224,34.212,34.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32.458,33.222,33.759,33.933,34.026,34.119,34.131,34.015,34.026,34.015,34.073,34.235,34.282,34.293,34.259,34.212,34.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33.175,33.561,33.817,33.922,33.922,33.968,34.026,33.98,33.98,34.05,34.154,34.282,34.305,34.293,34.305,34.305,34.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33.034,33.584,33.747,33.84,33.899,33.922,33.957,33.957,33.98,34.096,34.096,34.212,34.293,34.305,34.305,34.293,34.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33.034,33.747,33.805,33.852,33.887,33.887,33.91,33.91,33.945,34.003,34.143,34.235,34.305,34.305,34.293,34.293,34.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33.514,33.701,33.77,33.817,33.864,33.864,33.887,33.91,33.945,34.038,34.177,34.177,34.27,34.305,34.317,34.282,34.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32.799,33.479,33.689,33.747,33.77,33.817,33.864,33.817,33.875,33.933,33.992,34.143,34.212,34.305,34.317,34.317,34.27,34.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33.28,33.572,33.677,33.677,33.736,33.712,33.736,33.829,33.899,34.003,34.061,34.224,34.282,34.282,34.328,34.317,34.27,34.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33.35,33.526,33.596,33.724,33.736,33.724,33.747,33.922,33.922,34.061,34.073,34.131,34.305,34.351,34.317,34.282,34.189,34.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33.35,33.607,33.654,33.77,33.77,33.805,33.805,33.945,34.015,34.061,34.143,34.189,34.328,34.351,34.293,34.247,34.189,34.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.245,33.245,33.549,33.642,33.747,33.794,33.817,33.875,33.945,34.096,34.096,34.166,34.177,34.259,34.293,34.282,34.235,34.189,34.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.163,33.42,33.502,33.654,33.736,33.782,33.782,33.817,33.899,33.992,34.108,34.131,34.201,34.293,34.305,34.282,34.351,34.282,34.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.198,33.374,33.327,33.467,33.631,33.677,33.736,33.805,33.887,33.91,34.026,33.992,34.119,34.224,34.328,34.375,34.409,34.363,34.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.022,33.198,33.327,33.479,33.584,33.642,33.724,33.736,33.782,33.794,33.864,33.992,34.119,34.235,34.34,34.409,34.456,34.456,34.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.022,33.257,33.374,33.409,33.502,33.596,33.666,33.724,33.77,33.794,33.887,34.003,34.038,34.154,34.247,34.317,34.351,34.432,34.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
