0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.808,31.843,31.843,31.784,31.713,31.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31.82,31.808,31.843,31.843,31.82,31.76,31.713,31.677,31.535,0,0,31.451,31.535,31.463,31.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31.713,31.82,31.831,31.843,31.796,31.796,31.748,31.689,31.63,31.582,31.523,31.487,31.475,31.499,31.487,31.451,31.451,31.428,31.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31.689,31.653,31.713,31.76,31.784,31.796,31.808,31.796,31.76,31.677,31.57,31.511,31.499,31.499,31.487,31.487,31.499,31.487,31.451,31.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31.653,31.665,31.653,31.737,31.772,31.784,31.796,31.82,31.808,31.772,31.689,31.57,31.511,31.499,31.499,31.475,31.475,31.487,31.463,31.404,31.416,31.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31.594,31.63,31.665,31.737,31.784,31.784,31.82,31.808,31.784,31.725,31.665,31.606,31.558,31.535,31.511,31.475,31.463,31.463,31.463,31.439,31.404,31.273,30.795,30.195,30.098,30.519,30.819,30.807,30.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31.558,31.594,31.665,31.713,31.748,31.772,31.796,31.808,31.772,31.737,31.689,31.642,31.594,31.558,31.523,31.487,31.439,31.428,31.439,31.451,31.451,31.392,31.237,30.998,30.651,30.543,30.675,30.807,30.831,30.759,30.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31.594,31.582,31.677,31.725,31.748,31.772,31.808,31.784,31.725,31.677,31.677,31.63,31.558,31.511,31.475,31.439,31.38,31.38,31.416,31.451,31.451,31.392,31.261,31.118,30.891,30.759,30.723,30.735,30.759,30.831,30.807,30.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,31.535,31.57,31.582,31.642,31.701,31.748,31.784,31.808,31.76,31.701,31.677,31.665,31.618,31.523,31.463,31.439,31.404,31.356,31.356,31.404,31.475,31.511,31.463,31.32,31.142,30.939,30.807,30.759,30.735,30.723,30.795,30.843,30.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,31.487,31.546,31.582,31.618,31.677,31.737,31.784,31.796,31.76,31.725,31.689,31.653,31.594,31.499,31.439,31.428,31.392,31.356,31.356,31.416,31.535,31.642,31.594,31.38,31.153,30.939,30.819,30.783,30.759,30.711,30.759,30.819,30.711,30.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,31.463,31.546,31.594,31.606,31.642,31.713,31.76,31.772,31.701,31.689,31.665,31.618,31.546,31.451,31.404,31.392,31.368,31.32,31.368,31.523,31.677,31.784,31.689,31.428,31.153,30.95,30.843,30.819,30.783,30.735,30.759,30.831,30.843,30.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,31.475,31.463,31.558,31.594,31.594,31.618,31.665,31.701,31.701,31.606,31.606,31.594,31.57,31.499,31.416,31.368,31.356,31.308,31.261,31.392,31.689,31.879,31.903,31.737,31.428,31.189,31.022,30.927,30.879,30.819,30.759,30.771,30.771,30.843,30.927,30.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,31.499,31.499,31.511,31.57,31.594,31.594,31.594,31.618,31.618,31.57,31.558,31.558,31.546,31.523,31.487,31.416,31.368,31.356,31.32,31.285,31.451,31.784,31.974,31.95,31.76,31.499,31.285,31.153,31.046,30.962,30.867,30.795,30.807,30.903,30.998,31.046,31.034,30.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,31.404,31.511,31.535,31.546,31.558,31.57,31.582,31.582,31.582,31.582,31.57,31.558,31.546,31.523,31.487,31.451,31.416,31.392,31.38,31.404,31.558,31.796,31.938,31.926,31.76,31.558,31.38,31.261,31.165,31.07,30.974,30.915,30.939,31.034,31.094,31.082,31.082,31.094,31.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,31.392,31.511,31.523,31.487,31.487,31.558,31.582,31.582,31.57,31.606,31.594,31.582,31.558,31.535,31.511,31.487,31.451,31.416,31.416,31.499,31.642,31.831,31.938,31.926,31.784,31.642,31.463,31.344,31.249,31.177,31.13,31.118,31.153,31.213,31.189,31.106,31.058,31.058,31.118,31.106,0,0,0,0,0,0,0,0,0,0,0,0,0
