0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,21.329,21.134,21.29,21.313,21.285,21.235,21.385,21.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21.263,21.123,21.129,21.123,21.106,21.118,21.173,21.224,21.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21.552,21.123,21.095,21,21.056,21.179,21.151,21.346,21.207,21.29,21.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21.496,21.179,21.062,21.134,21.207,21.19,21.313,21.313,21.424,21.329,21.396,21.363,21.363,21.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21.48,21.335,21.056,21.073,21.106,21.045,21.268,21.235,21.363,21.491,21.519,21.491,21.513,21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21.585,21.413,21.207,21.056,21.173,21.302,21.173,21.441,21.296,21.624,21.663,21.669,21.669,21.608,21.619,21.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21.541,21.318,21.201,21.134,21.185,21.346,21.263,21.457,21.552,21.685,21.663,21.719,21.746,21.901,21.935,22.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.513,21.413,21.285,21.251,21.168,21.363,21.374,21.541,21.558,21.58,21.94,21.913,22.062,21.929,22.145,22.145,22.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.363,21.407,21.263,21.218,21.307,21.469,21.546,21.508,21.674,21.702,22.007,21.918,22.178,22.206,22.305,22.277,22.668,22.244,22.001,22.034,22.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.546,21.496,21.463,21.251,21.251,21.535,21.763,21.619,21.558,21.935,21.957,22.222,22.266,22.349,22.399,22.355,22.806,22.591,22.696,22.597,22.575,22.228,22.701,22.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
