0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,22.987,23.304,23.392,22.85,22.674,22.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23.063,23.321,23.419,23.452,23.359,23.277,23.271,22.883,22.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22.948,23.326,23.375,23.331,23.468,23.342,23.522,23.517,23.353,22.987,22.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22.558,23.102,23.457,23.222,23.43,23.397,23.413,23.49,23.55,23.457,23.359,23.124,21.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.937,22.937,23.348,23.249,23.26,23.375,23.386,23.522,23.435,23.501,23.484,23.452,23.364,22.294,0,0,0,0,0,0,0,0,0,0,22.915,23.189,22.101,21.99,21.946,21.474,20.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.178,23.266,23.26,23.321,23.2,23.321,23.452,23.522,23.49,23.539,23.593,23.506,23.266,22.106,22.106,0,0,0,0,0,0,0,0,22.712,23.266,23.479,23.244,23.331,23.206,22.872,22.305,21.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.047,23.26,23.326,23.271,23.326,23.211,23.419,23.43,23.495,23.528,23.457,23.566,23.582,23.522,22.74,21.691,0,0,0,0,0,0,0,22.987,23.348,23.473,23.517,23.484,23.484,23.397,23.337,22.959,22.465,21.768,0,0,0,21.257,22.101,22.145,19.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.189,23.184,23.31,23.277,23.299,23.315,23.304,23.43,23.533,23.479,23.528,23.468,23.49,23.473,23.025,22.272,20.972,0,0,0,0,0,0,23.277,23.386,23.457,23.484,23.49,23.479,23.37,23.299,22.926,22.525,21.868,21.012,0,22.828,23.495,23.697,23.577,21.285,21.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.597,23.102,23.189,23.173,23.31,23.37,23.233,23.402,23.435,23.457,23.457,23.506,23.566,23.61,23.593,23.359,22.707,21.53,0,0,0,0,0,22.454,23.195,23.364,23.408,23.386,23.446,23.375,23.468,23.337,23.063,22.767,22.542,21.913,22.657,23.49,23.838,24.061,24.039,23.036,22.15,21.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.69,23.173,23.217,23.266,23.321,23.211,23.206,23.26,23.435,23.468,23.457,23.588,23.621,23.621,23.637,23.37,22.894,21.841,0,0,0,0,0,22.437,23.255,23.321,23.293,23.468,23.359,23.375,23.299,23.255,23.129,23.003,22.91,22.514,23.228,23.795,24.028,24.25,24.104,23.844,23.337,22.542,21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.899,23.178,23.118,23.184,23.233,23.211,23.244,23.397,23.397,23.446,23.495,23.506,23.506,23.61,23.719,23.473,23.052,22.299,21.023,0,0,0,20.944,22.454,23.178,23.348,23.61,23.462,23.386,23.621,23.386,23.435,23.321,23.266,22.91,22.926,23.735,23.941,24.115,24.137,24.185,24.066,23.838,23.337,22.305,20.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.091,23.293,23.331,23.43,23.206,23.386,23.304,23.31,23.495,23.495,23.424,23.517,23.67,23.746,23.735,23.561,23.173,22.514,21.519,0,0,0,21.012,22.371,23.304,23.43,23.484,23.544,23.479,23.479,23.528,23.533,23.533,23.55,23.271,23.299,23.86,24.158,24.229,24.294,24.164,24.115,23.876,23.61,22.828,21.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.217,23.293,23.348,23.315,23.342,23.299,23.392,23.392,23.452,23.462,23.533,23.604,23.555,23.74,23.697,23.43,22.91,21.962,20.681,19.781,0,21.056,21.056,22.558,23.304,23.577,23.653,23.789,23.49,23.702,23.697,23.664,23.67,23.686,23.571,23.648,23.903,24.234,24.158,24.321,24.31,24.115,24.088,23.795,23.206,22.393,21.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.446,23.266,23.255,23.321,23.375,23.353,23.435,23.386,23.353,23.402,23.599,23.659,23.719,23.757,23.806,23.615,22.948,22.084,21.073,20.322,20.367,21.285,22.811,23.936,24.169,23.887,23.974,23.985,23.822,23.833,24.001,23.931,24.196,24.326,23.974,23.974,24.142,24.24,24.424,24.375,24.148,24.142,24.175,23.822,23.555,22.883,21.957,20.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.304,23.271,23.402,23.446,23.506,23.61,23.593,23.435,23.506,23.506,23.473,23.621,23.751,23.86,23.806,23.67,23.074,22.454,21.229,20.508,20.732,21.635,23.315,24.499,24.488,24.467,24.424,24.38,24.082,24.169,24.44,24.537,24.526,24.591,24.18,24.37,24.375,24.397,24.434,24.424,24.229,24.185,24.066,23.822,23.326,22.877,22.63,21.613,21.613,22.034,21.985,0,0,0,0,0,0,0,0,0,0,0
0,0,23.457,23.55,23.588,23.402,23.588,23.571,23.561,23.588,23.697,23.686,23.773,23.882,23.882,23.8,23.702,23.331,22.531,21.385,20.637,20.659,21.985,23.648,24.855,25.124,24.941,25.011,24.38,24.521,24.667,24.92,25.108,25.14,24.914,24.515,24.537,24.607,24.569,24.629,24.532,24.397,24.407,24.326,24.028,23.789,23.631,23.588,22.987,23.288,23.277,22.877,22.012,0,0,0,0,0,0,0,0,0,0
0,0,23.479,23.501,23.621,23.68,23.795,23.637,23.713,23.675,23.659,23.86,23.746,23.778,23.985,23.941,23.838,23.353,22.701,21.602,20.805,20.821,22.2,24.099,25.306,25.51,25.553,25.558,24.952,25.215,25.263,25.574,25.611,25.446,25.392,24.904,24.844,24.984,24.893,24.877,24.807,24.704,24.58,24.564,24.342,24.342,24.093,23.898,23.746,23.599,23.757,23.512,23.025,22.371,0,0,0,0,0,0,0,0,0
0,0,23.664,23.664,23.838,23.838,23.822,23.757,23.941,23.697,23.876,23.893,23.876,24.007,24.077,24.077,24.007,23.555,22.8,21.746,20.972,20.989,22.459,24.418,25.67,26.054,26.113,26.07,25.51,25.692,25.83,26.028,26.06,25.953,25.846,25.194,25.194,25.494,25.301,25.226,25.21,24.704,24.785,24.93,24.71,24.596,24.12,23.979,23.909,23.691,23.719,23.604,23.386,23.063,22.117,0,0,0,0,0,0,0,0
0,0,23.838,23.952,24.023,24.169,23.882,24.007,24.169,24.001,23.963,24.218,24.234,24.51,24.726,24.37,24.37,23.996,23.2,22.217,21.318,21.279,22.679,24.634,26.012,26.373,26.527,26.479,26.06,26.267,26.378,26.612,26.622,26.495,26.384,25.67,25.852,26.075,25.814,25.697,25.713,25.194,25.145,25.21,24.968,24.753,24.359,23.893,23.903,23.713,23.691,23.746,23.686,23.397,22.839,20.681,0,0,0,0,0,0,0
0,0,23.969,24.278,24.229,24.18,24.337,24.326,24.353,24.175,24.218,24.407,24.548,24.645,24.968,24.688,24.569,23.789,22.926,22.128,22.04,23.462,24.93,26.193,26.442,26.606,26.463,26.575,26.654,26.654,26.712,26.934,26.887,26.966,26.744,26.293,26.347,26.405,26.341,26.309,26.161,25.638,25.569,25.59,25.371,24.93,24.348,24.077,23.909,23.784,23.822,23.762,23.74,23.528,22.839,21.591,0,0,0,0,0,0,0
0,0,24.196,24.245,24.451,24.537,24.634,24.645,24.353,24.445,24.596,24.618,24.871,25.043,25.472,25.301,25.253,24.774,24.039,23.43,23.025,24.104,25.215,26.23,26.564,26.617,26.628,26.633,26.67,26.802,26.955,27.119,27.224,27.103,27.061,26.691,26.707,26.686,26.585,26.537,26.516,26.033,26.033,25.974,25.66,25.237,24.71,24.256,23.882,23.914,23.963,23.903,23.675,23.757,23.233,22.492,21.056,0,0,0,0,0,0
0,0,24.38,24.591,24.586,24.71,24.882,25.054,24.688,24.898,24.887,25.043,25.392,25.579,25.964,25.692,25.98,25.868,25.371,24.747,24.397,24.104,25.488,26.341,26.553,26.585,26.5,26.516,26.813,26.85,26.892,27.114,26.987,27.082,26.945,26.892,26.902,26.755,26.733,26.723,26.728,26.569,26.293,25.921,25.435,24.769,24.44,24.272,23.941,23.893,23.893,23.887,23.871,23.713,22.91,22.91,21.702,0,0,0,0,0,0
0,0,24.499,24.904,24.877,25.054,25.247,25.478,25.178,25.29,25.494,25.601,25.665,26.166,26.463,26.203,26.543,26.765,26.389,25.921,25.537,24.607,25.889,26.394,26.458,26.426,26.336,26.325,26.686,26.575,26.723,26.844,26.813,26.871,26.924,26.776,26.95,26.876,26.781,26.913,26.871,26.76,26.59,26.283,25.558,25.076,24.634,24.44,23.952,24.093,24.007,24.007,24.088,24.001,23.337,22.47,21.012,19.888,0,0,0,0,0
