0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,21.329,21.134,21.29,21.313,21.285,21.235,21.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21.263,21.123,21.129,21.123,21.106,21.118,21.173,21.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21.552,21.123,21.095,21,21.056,21.179,21.151,21.346,21.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21.496,21.179,21.062,21.134,21.207,21.19,21.313,21.313,21.424,21.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21.48,21.335,21.056,21.073,21.106,21.045,21.268,21.235,21.363,21.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21.585,21.413,21.207,21.056,21.173,21.302,21.173,21.441,21.296,21.624,21.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21.541,21.318,21.201,21.134,21.185,21.346,21.263,21.457,21.552,21.685,21.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.513,21.413,21.285,21.251,21.168,21.363,21.374,21.541,21.558,21.58,21.94,21.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.363,21.407,21.263,21.218,21.307,21.469,21.546,21.508,21.674,21.702,22.007,21.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.546,21.496,21.463,21.251,21.251,21.535,21.763,21.619,21.558,21.935,21.957,22.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21.569,21.752,21.524,21.541,21.48,21.491,21.757,21.741,21.774,21.791,21.896,21.957,22.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21.774,21.757,21.868,21.752,21.774,21.774,22.034,21.985,22.012,22.056,22.007,22.139,22.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21.774,21.901,22.012,22.067,21.99,21.924,22.062,22.172,22.161,22.222,22.31,22.371,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,21.879,21.979,22.139,22.31,22.106,22.266,22.117,22.421,22.41,22.404,22.476,22.547,22.553,22.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22.156,22.062,22.31,22.316,22.377,22.465,22.333,22.481,22.454,22.712,22.718,22.679,22.8,23.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22.344,22.393,22.531,22.602,22.575,22.613,22.646,22.811,22.74,22.883,22.866,22.932,23.118,23.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.913,22.31,22.569,22.861,22.855,22.795,22.773,22.751,22.811,23.173,23.129,23.315,23.228,23.452,24.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.985,22.679,22.833,23.178,23.124,23.249,23.266,23.113,23.146,23.795,23.751,23.74,23.92,23.979,24.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.101,23.129,23.282,23.566,23.626,23.784,23.838,23.719,23.822,24.645,24.564,24.515,24.451,24.613,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.542,23.517,23.599,24.012,24.126,24.283,24.586,24.688,24.704,25.43,25.344,25.531,25.285,25.446,26.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.135,23.882,24.023,24.494,24.591,24.898,24.941,25.215,25.344,25.237,25.387,25.814,26.022,26.001,25.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.377,23.816,24.175,24.418,24.548,24.569,24.591,24.699,25.022,24.342,24.472,24.85,25.274,25.692,25.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.932,23.941,24.353,24.007,23.947,23.903,24.034,24.088,24.072,24.066,24.11,24.25,24.515,24.823,25.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23.653,24.061,24.061,24.007,23.599,23.577,23.68,23.713,23.795,23.784,23.979,24.137,24.072,24.451,24.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22.69,23.969,23.969,23.637,23.724,23.539,23.522,23.501,23.762,23.664,23.844,23.833,24.045,24.055,24.099,24.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.331,23.822,23.659,23.528,23.555,23.468,23.506,23.648,23.686,23.626,23.844,24.017,24.115,24.18,24.066,24.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.68,23.512,23.386,23.533,23.593,23.599,23.599,23.621,23.713,23.784,23.795,23.947,23.909,24.11,24.175,24.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.452,23.593,23.402,23.517,23.571,23.582,23.686,23.686,23.729,23.811,23.795,23.969,24.175,24.213,24.261,24.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.631,23.381,23.392,23.468,23.501,23.708,23.882,23.914,23.925,23.941,23.936,24.24,24.175,24.445,24.294,24.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.326,23.074,23.353,23.473,23.561,23.778,23.974,23.958,24.028,24.11,24.18,24.148,24.375,24.445,24.418,24.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.135,23.206,23.085,23.375,23.501,23.729,23.898,24.034,24.007,24.126,24.12,24.245,24.256,24.494,24.348,24.51,24.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.299,22.965,23.135,23.43,23.473,23.844,23.909,24.028,24.088,24.223,24.223,24.234,24.483,24.483,24.402,24.548,24.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.135,23.113,23.113,23.135,23.364,23.517,23.806,24.055,24.115,24.104,24.169,24.375,24.488,24.694,24.747,24.694,24.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.282,23.102,23.167,23.386,23.517,23.729,23.746,24.045,24.072,24.196,24.245,24.386,24.629,24.72,24.667,24.839,24.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.321,23.331,23.244,23.408,23.561,23.642,23.746,23.844,24.115,24.25,24.488,24.542,24.737,24.78,24.855,24.92,24.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.239,23.233,23.222,23.446,23.533,23.784,23.909,24.017,24.153,24.38,24.386,24.569,24.936,24.941,24.898,25.022,25.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.282,23.282,23.288,23.457,23.729,23.811,23.708,24.218,24.294,24.51,24.672,24.807,24.941,24.941,25.049,25.14,25.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.249,23.288,23.501,23.424,23.838,23.871,23.99,24.359,24.445,24.445,24.526,24.704,24.871,24.925,25.043,25.151,25.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.495,23.337,23.397,23.473,23.806,24.077,24.11,24.532,24.791,24.764,24.941,24.78,24.871,24.968,25.124,25.215,25.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.348,23.326,23.386,23.621,23.931,24.315,24.359,24.78,24.93,24.737,24.812,24.93,24.844,24.909,25.178,25.312,25.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.392,23.326,23.555,23.773,24.218,24.472,24.699,24.871,25.017,24.861,24.914,24.861,24.887,24.979,25.199,25.285,25.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.462,23.479,23.642,24.001,24.104,24.391,24.64,24.828,24.774,24.909,24.839,24.774,24.71,25.011,25.06,25.29,25.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.675,23.468,23.86,24.082,24.11,24.326,24.58,24.505,24.699,24.699,24.656,24.726,24.807,25.011,25.221,25.221,25.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.67,23.724,23.909,23.952,23.952,24.023,24.164,24.12,24.31,24.424,24.607,24.65,24.704,24.834,24.968,25.065,25.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.838,23.811,23.822,24.061,24.012,24.028,24.061,24.028,24.261,24.397,24.559,24.586,24.694,24.747,24.925,25.199,25.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.789,23.914,23.789,23.974,24.11,24.034,24.05,24.028,24.267,24.305,24.375,24.505,24.747,24.764,25.049,25.21,25.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.055,24.017,23.996,23.914,24.066,24.148,24.061,24.169,24.364,24.434,24.499,24.472,24.764,24.866,25.027,25.162,25.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.974,24.093,24.126,24.142,24.164,24.261,24.278,24.272,24.332,24.37,24.645,24.607,24.796,24.747,25.076,25.237,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24.299,24.315,24.364,24.283,24.272,24.424,24.342,24.483,24.65,24.65,24.575,24.683,24.914,24.877,25.188,25.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24.25,24.418,24.472,24.434,24.386,24.478,24.483,24.726,24.769,24.71,24.877,24.839,24.957,25.027,25.172,25.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24.245,24.526,24.548,24.602,24.58,24.602,24.645,24.801,24.85,25,24.844,24.839,24.957,25.027,25.231,25.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24.299,24.526,24.747,24.688,24.694,24.764,24.941,24.936,24.957,25.022,25.065,24.887,25.07,25.237,25.505,25.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.731,24.807,24.952,25.033,24.968,24.984,25.081,25.097,25.135,25.151,25.097,25.113,25.36,25.563,25.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.661,24.93,25.124,25.21,25.151,25.172,25.113,25.119,25.119,25.199,25.183,25.312,25.547,25.67,25.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.957,25.017,25.188,25.135,25.135,25.237,25.371,25.285,25.258,25.355,25.371,25.328,25.649,25.734,25.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25.006,25.119,25.258,25.296,25.462,25.531,25.349,25.419,25.349,25.547,25.611,25.857,25.916,25.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25,25.178,25.258,25.408,25.419,25.531,25.66,25.51,25.537,25.713,25.75,25.862,26.145,26.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.936,25.215,25.355,25.478,25.579,25.611,25.788,25.74,25.601,25.761,25.852,25.894,26.091,26.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.914,25.178,25.397,25.547,25.521,25.729,25.676,25.82,25.825,25.729,25.74,25.99,26.091,26.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.801,25.226,25.317,25.574,25.734,25.734,25.857,25.852,25.873,25.873,25.926,26.001,26.182,26.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.925,25.188,25.322,25.606,25.745,25.772,25.926,25.948,26.017,25.942,26.177,26.336,26.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.834,25.022,25.226,25.633,25.718,25.825,25.99,25.99,25.894,26.235,26.177,26.49,26.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.855,25.145,25.371,25.537,25.515,25.894,25.98,26.07,26.07,26.278,26.24,26.532,26.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.108,25.145,25.349,25.424,25.547,25.857,25.905,26.134,26.336,26.283,26.325,26.585,26.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.124,25.344,25.371,25.499,25.494,25.702,25.825,26.155,26.331,26.315,26.474,26.575,26.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.108,25.29,25.339,25.67,25.67,25.66,25.878,25.985,26.086,26.177,26.347,26.516,26.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.14,25.424,25.414,25.622,25.718,25.937,26.022,26.182,26.304,26.352,26.559,26.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.172,25.403,25.553,25.75,25.718,26.033,26.033,26.341,26.315,26.447,26.622,26.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.226,25.392,25.569,25.772,25.905,26.054,26.198,26.331,26.4,26.617,26.601,26.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.269,25.478,25.617,25.708,25.868,26.054,26.246,26.341,26.416,26.58,26.67,26.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.274,25.408,25.611,25.761,25.862,26.017,26.177,26.484,26.41,26.41,26.749,26.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.14,25.226,25.349,25.617,25.676,25.884,25.996,26.102,26.347,26.447,26.67,26.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.194,25.183,25.355,25.499,25.617,25.852,25.926,26.102,26.347,26.469,26.67,26.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.102,25.328,25.462,25.494,25.617,25.628,25.958,26.107,26.193,26.394,26.516,26.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.162,25.371,25.397,25.478,25.617,25.825,25.894,26.017,26.347,26.416,26.575,26.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.231,25.414,25.44,25.462,25.601,25.745,25.921,26.086,26.177,26.394,26.564,26.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.253,25.371,25.392,25.494,25.649,25.515,25.804,25.884,26.219,26.256,26.362,26.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25.113,25.167,25.199,25.483,25.537,25.547,25.665,25.793,25.932,26.182,26.336,26.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
