0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20.905,21.201,21.146,21.207,20.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,20.972,21.385,21.824,22.034,22.067,22.09,22.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21.352,21.746,21.996,22.012,22.067,22.117,22.062,22.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21.29,21.99,21.996,21.957,22.029,21.913,21.907,22.018,22.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.201,22.018,21.973,22.045,22.101,21.868,21.846,21.796,21.846,22.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.863,22.106,22.156,22.062,21.868,21.896,21.802,21.835,21.935,21.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21.457,22.15,22.112,22.233,22.15,21.968,21.979,21.818,21.935,21.929,22.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21.913,22.393,22.222,22.178,22.073,22.034,21.929,22.117,22.045,21.946,22.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,21.329,22.327,22.344,22.266,22.244,22.172,22.178,22.15,22.222,22.195,22.145,22.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,21.68,22.41,22.448,22.366,22.366,22.459,22.272,22.294,22.25,22.327,22.421,22.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.146,21.99,22.586,22.602,22.514,22.619,22.492,22.52,22.47,22.63,22.531,22.597,22.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.129,22.299,22.624,22.619,22.657,22.668,22.674,22.564,22.619,22.635,22.547,22.69,22.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.335,22.492,22.795,22.795,22.855,22.668,22.635,22.613,22.707,22.696,22.652,22.795,22.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.546,22.542,22.795,22.767,22.762,22.883,22.778,22.63,22.817,22.657,22.69,22.679,22.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21.051,21.791,22.795,22.998,22.822,22.751,22.899,22.751,22.762,22.723,22.822,22.806,22.85,22.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21.062,22.206,22.828,22.932,22.822,22.954,22.844,22.8,22.811,22.811,22.701,22.817,22.855,23.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21.402,22.575,22.998,22.948,23.014,22.883,22.894,22.888,22.828,22.745,22.597,22.729,22.866,22.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21.635,22.85,22.987,22.992,22.926,22.959,23.02,22.926,22.937,22.806,22.872,22.712,22.58,22.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.118,22.045,22.937,23.074,23.031,23.069,22.992,22.998,23.014,22.877,22.932,22.602,22.663,22.646,22.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.257,22.41,22.987,22.959,23.173,23.031,23.025,22.915,22.91,22.833,22.822,22.679,22.855,22.619,22.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.302,22.63,23.052,23.162,23.036,23.014,22.937,22.998,23.042,22.959,22.855,22.915,22.976,22.926,22.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.368,22.679,23.162,23.277,23.173,23.102,23.074,22.998,22.976,22.926,23.003,22.926,22.872,22.883,22.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.346,23.009,23.096,23.156,23.222,23.189,23.052,23.036,23.118,23.036,22.965,22.866,22.872,22.899,22.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.524,22.976,23.195,23.228,23.156,23.195,23.08,23.113,23.113,22.905,22.981,22.915,23.009,22.861,22.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.546,23.096,23.271,23.293,23.146,23.173,23.211,23.167,23.129,23.058,22.998,23.102,22.97,22.828,22.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.508,23.239,23.364,23.228,23.359,23.184,23.2,23.178,23.217,23.107,23.102,23.074,23.014,23.036,22.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.735,23.244,23.375,23.239,23.321,23.2,23.266,23.217,23.26,23.195,23.184,23.184,23.074,23.069,23.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.09,23.31,23.408,23.37,23.386,23.271,23.288,23.321,23.282,23.271,23.233,23.178,23.162,23.124,23.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.239,23.337,23.402,23.315,23.561,23.424,23.282,23.342,23.392,23.293,23.271,23.315,23.304,23.14,23.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.189,23.413,23.479,23.381,23.424,23.31,23.31,23.386,23.321,23.364,23.299,23.353,23.37,23.255,23.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.985,23.501,23.539,23.533,23.462,23.582,23.381,23.446,23.473,23.484,23.342,23.462,23.43,23.386,23.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.846,23.381,23.517,23.648,23.479,23.517,23.522,23.392,23.49,23.517,23.495,23.512,23.457,23.348,23.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.348,23.778,23.604,23.555,23.484,23.577,23.593,23.659,23.593,23.593,23.408,23.555,23.392,23.642,23.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.321,23.849,23.767,23.729,23.593,23.67,23.631,23.648,23.593,23.659,23.626,23.61,23.68,23.757,23.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.903,23.74,23.876,23.762,23.719,23.67,23.599,23.719,23.68,23.784,23.68,23.719,23.795,23.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.952,23.914,23.936,23.936,23.746,23.882,23.833,23.996,23.936,23.757,23.936,23.903,23.941,23.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.893,23.996,23.974,23.952,24.045,24.05,23.985,24.061,23.969,24.131,24.104,24.066,24.093,24.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.757,24.061,24.05,24.088,24.007,24.034,24.072,24.077,24.082,24.126,24.05,24.213,24.283,24.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.757,24.088,24.072,24.164,24.294,24.104,24.185,24.185,24.213,24.218,24.213,24.299,24.272,24.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.278,24.305,24.223,24.082,24.207,24.164,24.272,24.299,24.364,24.283,24.337,24.461,24.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.223,24.348,24.359,24.337,24.315,24.278,24.315,24.299,24.494,24.483,24.445,24.488,24.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.272,24.364,24.359,24.386,24.407,24.483,24.532,24.586,24.645,24.607,24.596,24.596,24.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.38,24.532,24.478,24.553,24.488,24.537,24.472,24.672,24.613,24.753,24.753,24.791,24.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.213,24.677,24.451,24.591,24.559,24.564,24.683,24.715,24.801,24.979,25.119,24.914,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.591,24.65,24.618,24.72,24.731,24.812,24.801,24.871,24.968,25.038,25.102,25.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.828,24.785,24.758,24.839,24.887,24.855,25.006,25.054,25.076,25.102,25.135,25.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.785,24.844,24.882,24.99,25.086,25.027,25.124,25.199,25.317,25.253,25.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.974,24.925,25.097,25.06,25.242,25.119,25.21,25.188,25.285,25.333,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.043,25.054,24.99,25.124,25.178,25.29,25.285,25.424,25.435,25.505,25.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.204,25.151,25.204,25.043,25.269,25.387,25.285,25.376,25.462,25.569,25.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.108,25.151,25.253,25.253,25.285,25.392,25.397,25.526,25.595,25.67,25.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.226,25.381,25.285,25.349,25.371,25.387,25.44,25.499,25.574,25.617,25.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.258,25.328,25.365,25.387,25.392,25.505,25.435,25.633,25.692,25.654,25.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.301,25.36,25.36,25.408,25.446,25.542,25.622,25.633,25.611,25.841,25.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.44,25.505,25.494,25.542,25.531,25.628,25.611,25.74,25.74,25.729,25.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.392,25.558,25.595,25.606,25.713,25.697,25.761,25.702,25.788,25.884,25.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.483,25.692,25.697,25.644,25.66,25.761,25.676,25.862,25.857,25.745,25.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.676,25.542,25.601,25.702,25.708,25.798,25.793,25.804,25.884,25.825,25.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.59,25.729,25.676,25.708,25.777,25.798,25.756,25.788,25.788,25.916,26.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.686,25.67,25.788,25.644,25.756,25.74,25.745,25.83,25.99,25.985,25.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.729,25.729,25.761,25.761,25.718,25.841,25.697,25.942,25.948,25.894,25.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.756,25.804,25.873,25.836,25.857,25.798,25.702,25.878,25.916,25.889,26.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.798,25.852,25.91,25.814,25.766,25.788,25.756,25.926,26.001,25.916,26.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.974,25.83,25.777,25.772,25.75,25.814,25.873,25.836,26.006,26.054,25.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.836,25.98,25.798,25.852,25.9,25.905,25.916,25.948,25.953,25.942,26.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26.07,25.921,25.905,25.937,25.782,25.793,25.804,25.9,25.894,25.958,25.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26.113,25.9,25.862,25.942,25.82,25.921,25.91,25.862,25.9,25.921,25.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.974,26.097,25.889,25.948,25.809,25.862,25.836,25.836,25.958,25.905,25.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26.107,26.044,25.846,25.777,25.82,25.804,25.852,25.745,25.894,25.798,25.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26.129,26.044,25.836,25.852,25.809,25.83,25.788,25.814,25.814,25.782,25.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
